'Elapsed time','ECG ECG'
'seconds','mV'
52.004,-0.046
52.006,-0.042
52.008,-0.038
52.010,-0.036
52.012,-0.036
52.014,-0.037
52.016,-0.039
52.018,-0.041
52.020,-0.044
52.022,-0.047
52.024,-0.049
52.026,-0.052
52.028,-0.053
52.030,-0.053
52.032,-0.052
52.034,-0.049
52.036,-0.046
52.038,-0.042
52.040,-0.041
52.042,-0.040
52.044,-0.040
52.046,-0.040
52.048,-0.039
52.050,-0.037
52.052,-0.036
52.054,-0.036
52.056,-0.037
52.058,-0.041
52.060,-0.045
52.062,-0.050
52.064,-0.053
52.066,-0.054
52.068,-0.054
52.070,-0.053
52.072,-0.051
52.074,-0.048
52.076,-0.045
52.078,-0.043
52.080,-0.041
52.082,-0.041
52.084,-0.041
52.086,-0.043
52.088,-0.045
52.090,-0.048
52.092,-0.050
52.094,-0.051
52.096,-0.052
52.098,-0.053
52.100,-0.054
52.102,-0.055
52.104,-0.054
52.106,-0.052
52.108,-0.049
52.110,-0.046
52.112,-0.044
52.114,-0.043
52.116,-0.045
52.118,-0.048
52.120,-0.050
52.122,-0.052
52.124,-0.051
52.126,-0.049
52.128,-0.047
52.130,-0.045
52.132,-0.046
52.134,-0.048
52.136,-0.051
52.138,-0.054
52.140,-0.057
52.142,-0.058
52.144,-0.058
52.146,-0.057
52.148,-0.056
52.150,-0.053
52.152,-0.051
52.154,-0.049
52.156,-0.048
52.158,-0.048
52.160,-0.048
52.162,-0.050
52.164,-0.051
52.166,-0.052
52.168,-0.052
52.170,-0.053
52.172,-0.053
52.174,-0.053
52.176,-0.052
52.178,-0.052
52.180,-0.053
52.182,-0.053
52.184,-0.054
52.186,-0.054
52.188,-0.054
52.190,-0.051
52.192,-0.046
52.194,-0.039
52.196,-0.031
52.198,-0.025
52.200,-0.021
52.202,-0.020
52.204,-0.022
52.206,-0.025
52.208,-0.030
52.210,-0.033
52.212,-0.035
52.214,-0.033
52.216,-0.028
52.218,-0.020
52.220,-0.009
52.222,0.002
52.224,0.011
52.226,0.018
52.228,0.021
52.230,0.022
52.232,0.021
52.234,0.021
52.236,0.022
52.238,0.026
52.240,0.032
52.242,0.039
52.244,0.044
52.246,0.048
52.248,0.048
52.250,0.045
52.252,0.041
52.254,0.035
52.256,0.029
52.258,0.021
52.260,0.012
52.262,0.001
52.264,-0.012
52.266,-0.025
52.268,-0.038
52.270,-0.048
52.272,-0.056
52.274,-0.060
52.276,-0.062
52.278,-0.063
52.280,-0.063
52.282,-0.063
52.284,-0.065
52.286,-0.069
52.288,-0.074
52.290,-0.078
52.292,-0.081
52.294,-0.082
52.296,-0.079
52.298,-0.074
52.300,-0.068
52.302,-0.063
52.304,-0.060
52.306,-0.060
52.308,-0.062
52.310,-0.066
52.312,-0.070
52.314,-0.072
52.316,-0.072
52.318,-0.071
52.320,-0.069
52.322,-0.066
52.324,-0.064
52.326,-0.064
52.328,-0.067
52.330,-0.073
52.332,-0.083
52.334,-0.095
52.336,-0.108
52.338,-0.118
52.340,-0.122
52.342,-0.116
52.344,-0.097
52.346,-0.065
52.348,-0.018
52.350,0.044
52.352,0.122
52.354,0.214
52.356,0.317
52.358,0.424
52.360,0.528
52.362,0.620
52.364,0.690
52.366,0.730
52.368,0.734
52.370,0.695
52.372,0.612
52.374,0.487
52.376,0.328
52.378,0.149
52.380,-0.032
52.382,-0.195
52.384,-0.326
52.386,-0.414
52.388,-0.460
52.390,-0.468
52.392,-0.452
52.394,-0.420
52.396,-0.385
52.398,-0.352
52.400,-0.324
52.402,-0.302
52.404,-0.285
52.406,-0.270
52.408,-0.254
52.410,-0.236
52.412,-0.212
52.414,-0.183
52.416,-0.151
52.418,-0.118
52.420,-0.089
52.422,-0.068
52.424,-0.055
52.426,-0.051
52.428,-0.053
52.430,-0.058
52.432,-0.063
52.434,-0.065
52.436,-0.063
52.438,-0.058
52.440,-0.052
52.442,-0.046
52.444,-0.041
52.446,-0.040
52.448,-0.040
52.450,-0.042
52.452,-0.043
52.454,-0.043
52.456,-0.042
52.458,-0.038
52.460,-0.032
52.462,-0.026
52.464,-0.020
52.466,-0.016
52.468,-0.013
52.470,-0.012
52.472,-0.013
52.474,-0.015
52.476,-0.016
52.478,-0.016
52.480,-0.013
52.482,-0.010
52.484,-0.005
52.486,-0.002
52.488,-0.001
52.490,-0.003
52.492,-0.006
52.494,-0.009
52.496,-0.010
52.498,-0.009
52.500,-0.005
52.502,0.000
52.504,0.006
52.506,0.011
52.508,0.015
52.510,0.018
52.512,0.019
52.514,0.020
52.516,0.021
52.518,0.022
52.520,0.021
52.522,0.019
52.524,0.017
52.526,0.015
52.528,0.015
52.530,0.015
52.532,0.018
52.534,0.022
52.536,0.026
52.538,0.030
52.540,0.034
52.542,0.037
52.544,0.040
52.546,0.042
52.548,0.044
52.550,0.046
52.552,0.048
52.554,0.052
52.556,0.056
52.558,0.062
52.560,0.068
52.562,0.074
52.564,0.080
52.566,0.086
52.568,0.092
52.570,0.097
52.572,0.103
52.574,0.107
52.576,0.110
52.578,0.113
52.580,0.115
52.582,0.119
52.584,0.124
52.586,0.132
52.588,0.142
52.590,0.153
52.592,0.163
52.594,0.172
52.596,0.180
52.598,0.187
52.600,0.192
52.602,0.197
52.604,0.203
52.606,0.208
52.608,0.213
52.610,0.218
52.612,0.224
52.614,0.229
52.616,0.234
52.618,0.238
52.620,0.241
52.622,0.243
52.624,0.243
52.626,0.241
52.628,0.239
52.630,0.236
52.632,0.234
52.634,0.233
52.636,0.232
52.638,0.231
52.640,0.228
52.642,0.223
52.644,0.214
52.646,0.203
52.648,0.189
52.650,0.174
52.652,0.158
52.654,0.142
52.656,0.127
52.658,0.112
52.660,0.098
52.662,0.084
52.664,0.071
52.666,0.059
52.668,0.047
52.670,0.036
52.672,0.026
52.674,0.017
52.676,0.009
52.678,0.002
52.680,-0.004
52.682,-0.009
52.684,-0.014
52.686,-0.018
52.688,-0.022
52.690,-0.026
52.692,-0.030
52.694,-0.035
52.696,-0.040
52.698,-0.046
52.700,-0.050
52.702,-0.052
52.704,-0.052
52.706,-0.051
52.708,-0.049
52.710,-0.048
52.712,-0.049
52.714,-0.052
52.716,-0.056
52.718,-0.059
52.720,-0.060
52.722,-0.058
52.724,-0.056
52.726,-0.053
52.728,-0.051
52.730,-0.050
52.732,-0.051
52.734,-0.054
52.736,-0.057
52.738,-0.061
52.740,-0.065
52.742,-0.067
52.744,-0.068
52.746,-0.067
52.748,-0.064
52.750,-0.060
52.752,-0.056
52.754,-0.052
52.756,-0.049
52.758,-0.048
52.760,-0.049
52.762,-0.050
52.764,-0.053
52.766,-0.057
52.768,-0.059
52.770,-0.061
52.772,-0.060
52.774,-0.058
52.776,-0.054
52.778,-0.050
52.780,-0.046
52.782,-0.044
52.784,-0.042
52.786,-0.042
52.788,-0.042
52.790,-0.042
52.792,-0.042
52.794,-0.041
52.796,-0.041
52.798,-0.042
52.800,-0.042
52.802,-0.043
52.804,-0.044
52.806,-0.044
52.808,-0.044
52.810,-0.044
52.812,-0.044
52.814,-0.044
52.816,-0.044
52.818,-0.044
52.820,-0.044
52.822,-0.044
52.824,-0.043
52.826,-0.042
52.828,-0.042
52.830,-0.042
52.832,-0.043
52.834,-0.043
52.836,-0.043
52.838,-0.042
52.840,-0.042
52.842,-0.041
52.844,-0.041
52.846,-0.041
52.848,-0.041
52.850,-0.040
52.852,-0.039
52.854,-0.038
52.856,-0.036
52.858,-0.035
52.860,-0.035
52.862,-0.036
52.864,-0.037
52.866,-0.039
52.868,-0.040
52.870,-0.042
52.872,-0.045
52.874,-0.046
52.876,-0.047
52.878,-0.047
52.880,-0.045
52.882,-0.043
52.884,-0.042
52.886,-0.041
52.888,-0.041
52.890,-0.041
52.892,-0.042
52.894,-0.042
52.896,-0.042
52.898,-0.042
52.900,-0.041
52.902,-0.042
52.904,-0.042
52.906,-0.044
52.908,-0.045
52.910,-0.047
52.912,-0.049
52.914,-0.051
52.916,-0.053
52.918,-0.055
52.920,-0.055
52.922,-0.054
52.924,-0.052
52.926,-0.049
52.928,-0.045
52.930,-0.042
52.932,-0.038
52.934,-0.036
52.936,-0.034
52.938,-0.033
52.940,-0.032
52.942,-0.032
52.944,-0.032
52.946,-0.032
52.948,-0.032
52.950,-0.032
52.952,-0.033
52.954,-0.034
52.956,-0.034
52.958,-0.034
52.960,-0.033
52.962,-0.030
52.964,-0.027
52.966,-0.023
52.968,-0.020
52.970,-0.018
52.972,-0.017
52.974,-0.017
52.976,-0.016
52.978,-0.016
52.980,-0.014
52.982,-0.011
52.984,-0.008
52.986,-0.003
52.988,0.002
52.990,0.008
52.992,0.014
52.994,0.020
52.996,0.025
52.998,0.029
53.000,0.030
53.002,0.029
53.004,0.026
53.006,0.023
53.008,0.023
53.010,0.025
53.012,0.030
53.014,0.038
53.016,0.047
53.018,0.055
53.020,0.059
53.022,0.060
53.024,0.058
53.026,0.053
53.028,0.046
53.030,0.038
53.032,0.029
53.034,0.019
53.036,0.008
53.038,-0.005
53.040,-0.018
53.042,-0.030
53.044,-0.041
53.046,-0.049
53.048,-0.054
53.050,-0.056
53.052,-0.057
53.054,-0.056
53.056,-0.057
53.058,-0.059
53.060,-0.063
53.062,-0.068
53.064,-0.074
53.066,-0.078
53.068,-0.079
53.070,-0.079
53.072,-0.076
53.074,-0.073
53.076,-0.070
53.078,-0.070
53.080,-0.073
53.082,-0.077
53.084,-0.083
53.086,-0.087
53.088,-0.088
53.090,-0.086
53.092,-0.081
53.094,-0.075
53.096,-0.069
53.098,-0.066
53.100,-0.065
53.102,-0.068
53.104,-0.073
53.106,-0.082
53.108,-0.092
53.110,-0.104
53.112,-0.114
53.114,-0.120
53.116,-0.120
53.118,-0.112
53.120,-0.091
53.122,-0.057
53.124,-0.006
53.126,0.063
53.128,0.149
53.130,0.250
53.132,0.359
53.134,0.468
53.136,0.569
53.138,0.652
53.140,0.707
53.142,0.725
53.144,0.701
53.146,0.629
53.148,0.512
53.150,0.356
53.152,0.176
53.154,-0.009
53.156,-0.179
53.158,-0.317
53.160,-0.412
53.162,-0.463
53.164,-0.476
53.166,-0.462
53.168,-0.433
53.170,-0.400
53.172,-0.368
53.174,-0.342
53.176,-0.322
53.178,-0.306
53.180,-0.292
53.182,-0.277
53.184,-0.260
53.186,-0.238
53.188,-0.211
53.190,-0.180
53.192,-0.148
53.194,-0.119
53.196,-0.094
53.198,-0.078
53.200,-0.069
53.202,-0.066
53.204,-0.066
53.206,-0.067
53.208,-0.067
53.210,-0.065
53.212,-0.061
53.214,-0.055
53.216,-0.049
53.218,-0.043
53.220,-0.039
53.222,-0.035
53.224,-0.033
53.226,-0.032
53.228,-0.031
53.230,-0.028
53.232,-0.025
53.234,-0.020
53.236,-0.015
53.238,-0.010
53.240,-0.007
53.242,-0.007
53.244,-0.009
53.246,-0.013
53.248,-0.015
53.250,-0.016
53.252,-0.014
53.254,-0.010
53.256,-0.005
53.258,-0.001
53.260,0.001
53.262,0.000
53.264,-0.001
53.266,-0.003
53.268,-0.004
53.270,-0.004
53.272,-0.002
53.274,0.000
53.276,0.004
53.278,0.008
53.280,0.011
53.282,0.014
53.284,0.015
53.286,0.015
53.288,0.015
53.290,0.015
53.292,0.016
53.294,0.019
53.296,0.022
53.298,0.026
53.300,0.030
53.302,0.032
53.304,0.034
53.306,0.036
53.308,0.039
53.310,0.041
53.312,0.044
53.314,0.047
53.316,0.049
53.318,0.050
53.320,0.052
53.322,0.053
53.324,0.055
53.326,0.057
53.328,0.061
53.330,0.066
53.332,0.071
53.334,0.077
53.336,0.084
53.338,0.091
53.340,0.097
53.342,0.104
53.344,0.110
53.346,0.115
53.348,0.121
53.350,0.125
53.352,0.129
53.354,0.133
53.356,0.137
53.358,0.140
53.360,0.144
53.362,0.148
53.364,0.152
53.366,0.158
53.368,0.166
53.370,0.175
53.372,0.184
53.374,0.193
53.376,0.202
53.378,0.210
53.380,0.216
53.382,0.222
53.384,0.228
53.386,0.233
53.388,0.238
53.390,0.243
53.392,0.246
53.394,0.249
53.396,0.251
53.398,0.252
53.400,0.253
53.402,0.253
53.404,0.252
53.406,0.251
53.408,0.248
53.410,0.245
53.412,0.241
53.414,0.235
53.416,0.228
53.418,0.220
53.420,0.210
53.422,0.198
53.424,0.185
53.426,0.171
53.428,0.156
53.430,0.142
53.432,0.127
53.434,0.113
53.436,0.098
53.438,0.084
53.440,0.070
53.442,0.057
53.444,0.046
53.446,0.038
53.448,0.030
53.450,0.023
53.452,0.015
53.454,0.007
53.456,-0.002
53.458,-0.009
53.460,-0.015
53.462,-0.019
53.464,-0.022
53.466,-0.025
53.468,-0.029
53.470,-0.034
53.472,-0.040
53.474,-0.045
53.476,-0.050
53.478,-0.053
53.480,-0.055
53.482,-0.056
53.484,-0.057
53.486,-0.056
53.488,-0.055
53.490,-0.053
53.492,-0.052
53.494,-0.051
53.496,-0.052
53.498,-0.054
53.500,-0.058
53.502,-0.062
53.504,-0.066
53.506,-0.069
53.508,-0.070
53.510,-0.070
53.512,-0.068
53.514,-0.064
53.516,-0.060
53.518,-0.057
53.520,-0.056
53.522,-0.056
53.524,-0.058
53.526,-0.061
53.528,-0.063
53.530,-0.064
53.532,-0.064
53.534,-0.063
53.536,-0.061
53.538,-0.057
53.540,-0.054
53.542,-0.051
53.544,-0.049
53.546,-0.048
53.548,-0.050
53.550,-0.052
53.552,-0.055
53.554,-0.057
53.556,-0.059
53.558,-0.058
53.560,-0.055
53.562,-0.051
53.564,-0.047
53.566,-0.044
53.568,-0.042
53.570,-0.042
53.572,-0.044
53.574,-0.046
53.576,-0.049
53.578,-0.051
53.580,-0.051
53.582,-0.050
53.584,-0.048
53.586,-0.046
53.588,-0.043
53.590,-0.041
53.592,-0.039
53.594,-0.036
53.596,-0.034
53.598,-0.032
53.600,-0.030
53.602,-0.029
53.604,-0.029
53.606,-0.031
53.608,-0.034
53.610,-0.038
53.612,-0.041
53.614,-0.043
53.616,-0.044
53.618,-0.045
53.620,-0.044
53.622,-0.044
53.624,-0.044
53.626,-0.043
53.628,-0.042
53.630,-0.041
53.632,-0.041
53.634,-0.042
53.636,-0.043
53.638,-0.045
53.640,-0.048
53.642,-0.050
53.644,-0.053
53.646,-0.055
53.648,-0.057
53.650,-0.057
53.652,-0.058
53.654,-0.057
53.656,-0.056
53.658,-0.056
53.660,-0.056
53.662,-0.055
53.664,-0.055
53.666,-0.054
53.668,-0.052
53.670,-0.050
53.672,-0.048
53.674,-0.047
53.676,-0.048
53.678,-0.050
53.680,-0.054
53.682,-0.057
53.684,-0.059
53.686,-0.060
53.688,-0.059
53.690,-0.057
53.692,-0.054
53.694,-0.052
53.696,-0.051
53.698,-0.050
53.700,-0.049
53.702,-0.048
53.704,-0.047
53.706,-0.046
53.708,-0.045
53.710,-0.045
53.712,-0.048
53.714,-0.052
53.716,-0.057
53.718,-0.063
53.720,-0.068
53.722,-0.072
53.724,-0.073
53.726,-0.072
53.728,-0.070
53.730,-0.068
53.732,-0.067
53.734,-0.065
53.736,-0.062
53.738,-0.059
53.740,-0.054
53.742,-0.050
53.744,-0.047
53.746,-0.046
53.748,-0.047
53.750,-0.050
53.752,-0.053
53.754,-0.054
53.756,-0.053
53.758,-0.049
53.760,-0.045
53.762,-0.040
53.764,-0.036
53.766,-0.033
53.768,-0.031
53.770,-0.029
53.772,-0.027
53.774,-0.024
53.776,-0.023
53.778,-0.022
53.780,-0.023
53.782,-0.023
53.784,-0.023
53.786,-0.021
53.788,-0.016
53.790,-0.008
53.792,0.000
53.794,0.009
53.796,0.016
53.798,0.021
53.800,0.025
53.802,0.027
53.804,0.029
53.806,0.031
53.808,0.034
53.810,0.037
53.812,0.040
53.814,0.042
53.816,0.043
53.818,0.041
53.820,0.038
53.822,0.034
53.824,0.029
53.826,0.024
53.828,0.018
53.830,0.011
53.832,0.003
53.834,-0.006
53.836,-0.018
53.838,-0.030
53.840,-0.042
53.842,-0.054
53.844,-0.064
53.846,-0.073
53.848,-0.080
53.850,-0.084
53.852,-0.085
53.854,-0.083
53.856,-0.079
53.858,-0.074
53.860,-0.072
53.862,-0.072
53.864,-0.075
53.866,-0.079
53.868,-0.081
53.870,-0.082
53.872,-0.080
53.874,-0.077
53.876,-0.076
53.878,-0.077
53.880,-0.081
53.882,-0.086
53.884,-0.090
53.886,-0.092
53.888,-0.090
53.890,-0.085
53.892,-0.079
53.894,-0.072
53.896,-0.067
53.898,-0.065
53.900,-0.066
53.902,-0.072
53.904,-0.082
53.906,-0.094
53.908,-0.109
53.910,-0.122
53.912,-0.131
53.914,-0.132
53.916,-0.123
53.918,-0.100
53.920,-0.063
53.922,-0.010
53.924,0.060
53.926,0.145
53.928,0.244
53.930,0.350
53.932,0.457
53.934,0.556
53.936,0.638
53.938,0.695
53.940,0.718
53.942,0.703
53.944,0.645
53.946,0.543
53.948,0.402
53.950,0.233
53.952,0.053
53.954,-0.118
53.956,-0.263
53.958,-0.370
53.960,-0.433
53.962,-0.456
53.964,-0.450
53.966,-0.425
53.968,-0.393
53.970,-0.361
53.972,-0.334
53.974,-0.314
53.976,-0.298
53.978,-0.286
53.980,-0.274
53.982,-0.258
53.984,-0.236
53.986,-0.207
53.988,-0.173
53.990,-0.137
53.992,-0.104
53.994,-0.078
53.996,-0.061
53.998,-0.053
54.000,-0.054
54.002,-0.058
54.004,-0.064
54.006,-0.067
54.008,-0.067
54.010,-0.062
54.012,-0.053
54.014,-0.043
54.016,-0.034
54.018,-0.028
54.020,-0.026
54.022,-0.028
54.024,-0.032
54.026,-0.036
54.028,-0.038
54.030,-0.036
54.032,-0.031
54.034,-0.024
54.036,-0.017
54.038,-0.012
54.040,-0.009
54.042,-0.008
54.044,-0.008
54.046,-0.009
54.048,-0.009
54.050,-0.008
54.052,-0.006
54.054,-0.003
54.056,-0.000
54.058,0.002
54.060,0.002
54.062,0.001
54.064,-0.000
54.066,-0.001
54.068,0.000
54.070,0.002
54.072,0.005
54.074,0.009
54.076,0.011
54.078,0.013
54.080,0.014
54.082,0.015
54.084,0.017
54.086,0.019
54.088,0.022
54.090,0.025
54.092,0.027
54.094,0.029
54.096,0.029
54.098,0.030
54.100,0.030
54.102,0.031
54.104,0.033
54.106,0.035
54.108,0.036
54.110,0.038
54.112,0.039
54.114,0.041
54.116,0.044
54.118,0.048
54.120,0.054
54.122,0.060
54.124,0.066
54.126,0.071
54.128,0.074
54.130,0.077
54.132,0.079
54.134,0.082
54.136,0.087
54.138,0.092
54.140,0.099
54.142,0.105
54.144,0.111
54.146,0.116
54.148,0.121
54.150,0.124
54.152,0.127
54.154,0.130
54.156,0.134
54.158,0.139
54.160,0.145
54.162,0.151
54.164,0.156
54.166,0.160
54.168,0.163
54.170,0.167
54.172,0.172
54.174,0.180
54.176,0.190
54.178,0.200
54.180,0.210
54.182,0.217
54.184,0.224
54.186,0.229
54.188,0.234
54.190,0.239
54.192,0.244
54.194,0.249
54.196,0.253
54.198,0.255
54.200,0.256
54.202,0.256
54.204,0.256
54.206,0.255
54.208,0.254
54.210,0.252
54.212,0.247
54.214,0.241
54.216,0.232
54.218,0.221
54.220,0.208
54.222,0.196
54.224,0.183
54.226,0.170
54.228,0.156
54.230,0.143
54.232,0.129
54.234,0.114
54.236,0.100
54.238,0.086
54.240,0.072
54.242,0.059
54.244,0.045
54.246,0.033
54.248,0.021
54.250,0.011
54.252,0.003
54.254,-0.003
54.256,-0.006
54.258,-0.009
54.260,-0.011
54.262,-0.012
54.264,-0.014
54.266,-0.016
54.268,-0.019
54.270,-0.021
54.272,-0.024
54.274,-0.026
54.276,-0.030
54.278,-0.034
54.280,-0.038
54.282,-0.043
54.284,-0.047
54.286,-0.050
54.288,-0.051
54.290,-0.051
54.292,-0.051
54.294,-0.051
54.296,-0.052
54.298,-0.054
54.300,-0.057
54.302,-0.058
54.304,-0.058
54.306,-0.055
54.308,-0.051
54.310,-0.047
54.312,-0.046
54.314,-0.047
54.316,-0.050
54.318,-0.054
54.320,-0.057
54.322,-0.057
54.324,-0.054
54.326,-0.051
54.328,-0.048
54.330,-0.047
54.332,-0.047
54.334,-0.049
54.336,-0.050
54.338,-0.049
54.340,-0.047
54.342,-0.045
54.344,-0.043
54.346,-0.042
54.348,-0.043
54.350,-0.044
54.352,-0.044
54.354,-0.044
54.356,-0.041
54.358,-0.038
54.360,-0.036
54.362,-0.034
54.364,-0.034
54.366,-0.035
54.368,-0.038
54.370,-0.040
54.372,-0.042
54.374,-0.043
54.376,-0.043
54.378,-0.044
54.380,-0.045
54.382,-0.047
54.384,-0.049
54.386,-0.050
54.388,-0.050
54.390,-0.047
54.392,-0.042
54.394,-0.037
54.396,-0.032
54.398,-0.030
54.400,-0.028
54.402,-0.029
54.404,-0.029
54.406,-0.030
54.408,-0.030
54.410,-0.031
54.412,-0.032
54.414,-0.034
54.416,-0.035
54.418,-0.037
54.420,-0.039
54.422,-0.041
54.424,-0.042
54.426,-0.044
54.428,-0.044
54.430,-0.043
54.432,-0.042
54.434,-0.039
54.436,-0.036
54.438,-0.034
54.440,-0.034
54.442,-0.035
54.444,-0.038
54.446,-0.043
54.448,-0.047
54.450,-0.051
54.452,-0.054
54.454,-0.055
54.456,-0.054
54.458,-0.053
54.460,-0.052
54.462,-0.050
54.464,-0.049
54.466,-0.048
54.468,-0.047
54.470,-0.047
54.472,-0.047
54.474,-0.049
54.476,-0.050
54.478,-0.052
54.480,-0.053
54.482,-0.053
54.484,-0.051
54.486,-0.050
54.488,-0.049
54.490,-0.049
54.492,-0.050
54.494,-0.052
54.496,-0.054
54.498,-0.054
54.500,-0.053
54.502,-0.051
54.504,-0.049
54.506,-0.047
54.508,-0.047
54.510,-0.048
54.512,-0.050
54.514,-0.052
54.516,-0.054
54.518,-0.054
54.520,-0.053
54.522,-0.052
54.524,-0.049
54.526,-0.048
54.528,-0.047
54.530,-0.047
54.532,-0.048
54.534,-0.048
54.536,-0.049
54.538,-0.048
54.540,-0.046
54.542,-0.044
54.544,-0.042
54.546,-0.040
54.548,-0.040
54.550,-0.040
54.552,-0.041
54.554,-0.041
54.556,-0.041
54.558,-0.041
54.560,-0.041
54.562,-0.041
54.564,-0.042
54.566,-0.043
54.568,-0.044
54.570,-0.044
54.572,-0.043
54.574,-0.040
54.576,-0.036
54.578,-0.031
54.580,-0.026
54.582,-0.022
54.584,-0.020
54.586,-0.018
54.588,-0.017
54.590,-0.016
54.592,-0.014
54.594,-0.011
54.596,-0.008
54.598,-0.005
54.600,-0.002
54.602,0.001
54.604,0.005
54.606,0.010
54.608,0.016
54.610,0.023
54.612,0.028
54.614,0.032
54.616,0.035
54.618,0.035
54.620,0.034
54.622,0.033
54.624,0.033
54.626,0.034
54.628,0.037
54.630,0.041
54.632,0.044
54.634,0.046
54.636,0.045
54.638,0.041
54.640,0.035
54.642,0.028
54.644,0.021
54.646,0.016
54.648,0.012
54.650,0.008
54.652,0.003
54.654,-0.007
54.656,-0.019
54.658,-0.035
54.660,-0.050
54.662,-0.062
54.664,-0.070
54.666,-0.073
54.668,-0.072
54.670,-0.071
54.672,-0.070
54.674,-0.071
54.676,-0.073
54.678,-0.077
54.680,-0.081
54.682,-0.084
54.684,-0.084
54.686,-0.083
54.688,-0.081
54.690,-0.078
54.692,-0.075
54.694,-0.074
54.696,-0.074
54.698,-0.078
54.700,-0.083
54.702,-0.088
54.704,-0.092
54.706,-0.094
54.708,-0.092
54.710,-0.087
54.712,-0.080
54.714,-0.073
54.716,-0.070
54.718,-0.071
54.720,-0.077
54.722,-0.088
54.724,-0.101
54.726,-0.113
54.728,-0.122
54.730,-0.126
54.732,-0.121
54.734,-0.108
54.736,-0.082
54.738,-0.042
54.740,0.014
54.742,0.089
54.744,0.181
54.746,0.286
54.748,0.395
54.750,0.500
54.752,0.592
54.754,0.662
54.756,0.705
54.758,0.715
54.760,0.687
54.762,0.617
54.764,0.504
54.766,0.352
54.768,0.173
54.770,-0.014
54.772,-0.186
54.774,-0.326
54.776,-0.420
54.778,-0.467
54.780,-0.475
54.782,-0.457
54.784,-0.426
54.786,-0.392
54.788,-0.362
54.790,-0.335
54.792,-0.313
54.794,-0.294
54.796,-0.275
54.798,-0.258
54.800,-0.240
54.802,-0.221
54.804,-0.198
54.806,-0.171
54.808,-0.141
54.810,-0.111
54.812,-0.086
54.814,-0.068
54.816,-0.059
54.818,-0.058
54.820,-0.063
54.822,-0.068
54.824,-0.070
54.826,-0.067
54.828,-0.060
54.830,-0.049
54.832,-0.040
54.834,-0.033
54.836,-0.031
54.838,-0.033
54.840,-0.036
54.842,-0.040
54.844,-0.041
54.846,-0.039
54.848,-0.034
54.850,-0.028
54.852,-0.021
54.854,-0.015
54.856,-0.011
54.858,-0.009
54.860,-0.011
54.862,-0.014
54.864,-0.018
54.866,-0.022
54.868,-0.024
54.870,-0.024
54.872,-0.022
54.874,-0.018
54.876,-0.013
54.878,-0.009
54.880,-0.005
54.882,-0.002
54.884,0.000
54.886,0.002
54.888,0.003
54.890,0.003
54.892,0.002
54.894,0.001
54.896,-0.001
54.898,-0.001
54.900,-0.001
54.902,0.001
54.904,0.004
54.906,0.007
54.908,0.011
54.910,0.015
54.912,0.018
54.914,0.020
54.916,0.022
54.918,0.022
54.920,0.023
54.922,0.024
54.924,0.026
54.926,0.029
54.928,0.032
54.930,0.035
54.932,0.039
54.934,0.041
54.936,0.043
54.938,0.046
54.940,0.048
54.942,0.052
54.944,0.056
54.946,0.061
54.948,0.067
54.950,0.072
54.952,0.077
54.954,0.082
54.956,0.087
54.958,0.093
54.960,0.098
54.962,0.104
54.964,0.108
54.966,0.113
54.968,0.117
54.970,0.122
54.972,0.129
54.974,0.137
54.976,0.145
54.978,0.152
54.980,0.156
54.982,0.158
54.984,0.159
54.986,0.161
54.988,0.167
54.990,0.176
54.992,0.188
54.994,0.200
54.996,0.212
54.998,0.221
55.000,0.228
55.002,0.233
55.004,0.237
55.006,0.241
55.008,0.245
55.010,0.249
55.012,0.253
55.014,0.256
55.016,0.258
55.018,0.260
55.020,0.262
55.022,0.264
55.024,0.265
55.026,0.264
55.028,0.259
55.030,0.250
55.032,0.238
55.034,0.222
55.036,0.206
55.038,0.192
55.040,0.179
55.042,0.168
55.044,0.157
55.046,0.145
55.048,0.131
55.050,0.116
55.052,0.100
55.054,0.085
55.056,0.072
55.058,0.062
55.060,0.053
55.062,0.045
55.064,0.037
55.066,0.030
55.068,0.021
55.070,0.013
55.072,0.005
55.074,-0.002
55.076,-0.008
55.078,-0.013
55.080,-0.017
55.082,-0.021
55.084,-0.025
55.086,-0.028
55.088,-0.030
55.090,-0.033
55.092,-0.035
55.094,-0.038
55.096,-0.042
55.098,-0.045
55.100,-0.049
55.102,-0.052
55.104,-0.054
55.106,-0.056
55.108,-0.058
55.110,-0.060
55.112,-0.062
55.114,-0.063
55.116,-0.063
55.118,-0.062
55.120,-0.060
55.122,-0.057
55.124,-0.054
55.126,-0.051
55.128,-0.048
55.130,-0.047
55.132,-0.047
55.134,-0.047
55.136,-0.049
55.138,-0.051
55.140,-0.054
55.142,-0.056
55.144,-0.059
55.146,-0.060
55.148,-0.060
55.150,-0.058
55.152,-0.054
55.154,-0.048
55.156,-0.042
55.158,-0.038
55.160,-0.036
55.162,-0.036
55.164,-0.037
55.166,-0.039
55.168,-0.040
55.170,-0.041
55.172,-0.041
55.174,-0.042
55.176,-0.043
55.178,-0.045
55.180,-0.046
55.182,-0.046
55.184,-0.044
55.186,-0.042
55.188,-0.040
55.190,-0.038
55.192,-0.037
55.194,-0.038
55.196,-0.041
55.198,-0.043
55.200,-0.045
55.202,-0.046
55.204,-0.045
55.206,-0.044
55.208,-0.041
55.210,-0.038
55.212,-0.035
55.214,-0.033
55.216,-0.032
55.218,-0.033
55.220,-0.036
55.222,-0.040
